src_ip,dst_ip,packet_rate,unique_ports,avg_packet_size,protocol,duration,connection_count,attack_type
91.189.0.35,192.168.1.140,282.6,1,218.5,TCP,2.4,77,brute_force
198.51.100.189,192.168.1.19,540.0,65,341.0,GRE,17.4,29,protocol_anomaly
10.10.10.242,10.0.0.81,2061.0,4,1096.3,TCP,88.0,117,http_flood
104.16.0.15,192.168.2.63,881.6,2,2352.4,UDP,69.3,20,dns_amplification
91.189.0.164,192.168.2.40,576.5,496,104.8,TCP,4.3,173,port_scan
45.33.32.251,192.168.2.1,6495.2,2,69.3,TCP,4.6,236,syn_flood
104.16.0.206,172.16.1.194,3918.8,1,3474.6,UDP,40.6,47,dns_amplification
45.33.32.120,192.168.1.25,4.6,2,114.9,TCP,304.1,89,slowloris
91.189.0.173,192.168.1.189,9038.2,1,62.6,ICMP,5.4,94,icmp_flood
104.16.0.229,192.168.2.98,174.5,1,155.5,TCP,4.7,309,brute_force
172.16.0.26,192.168.2.228,680.6,2,1226.4,TCP,97.4,193,http_flood
104.16.0.187,172.16.1.187,1866.0,70,335.3,SCTP,13.3,32,protocol_anomaly
91.189.0.104,192.168.2.245,1736.1,81,149.8,AH,63.7,28,protocol_anomaly
203.0.113.51,192.168.1.222,1669.9,4,70.2,UDP,13.2,91,udp_flood
198.51.100.198,10.0.1.201,529.3,6,1244.6,TCP,62.2,63,http_flood
45.33.32.197,10.0.1.221,33.5,1,61.7,TCP,489.1,92,slowloris
203.0.113.240,10.0.0.180,69.9,1,47.4,TCP,673.7,73,slowloris
172.16.0.125,192.168.1.234,9355.6,2,59.7,TCP,9.9,167,syn_flood
172.16.0.145,172.16.1.128,3965.4,5,861.7,TCP,32.9,194,http_flood
104.16.0.205,192.168.1.118,6228.1,1,105.1,UDP,8.4,37,udp_flood
45.33.144.40,10.0.1.207,3727.8,2,1442.7,UDP,16.9,32,dns_amplification
45.33.144.14,192.168.1.82,5649.2,1,1336.0,UDP,27.7,16,dns_amplification
203.0.113.196,10.0.0.34,2238.8,4,1005.3,TCP,38.6,135,http_flood
104.16.0.157,192.168.2.185,27.3,2,114.1,TCP,402.8,67,slowloris
45.33.144.8,192.168.1.150,7849.1,2,58.9,UDP,5.8,236,udp_flood
45.33.32.77,192.168.2.202,121.6,1,184.8,TCP,55.7,12,brute_force
104.16.0.17,10.0.1.85,5277.5,2,2162.1,UDP,30.4,23,dns_amplification
172.16.0.99,10.0.1.196,2418.5,1,3114.6,UDP,51.4,21,dns_amplification
203.0.113.96,10.0.1.159,1822.6,1,4400.0,UDP,22.0,22,dns_amplification
203.0.113.110,10.0.0.45,2034.6,1,3789.9,UDP,11.1,24,dns_amplification
45.33.144.104,172.16.1.194,131.8,16,336.5,UDP,295.8,13,stealth_probe
45.33.144.208,192.168.2.234,174.2,1,73.2,TCP,7.9,385,brute_force
45.33.144.174,10.0.0.66,3713.2,1,65.7,ICMP,27.8,38,icmp_flood
91.189.0.47,172.16.1.36,1109.7,1,2430.2,UDP,56.4,26,dns_amplification
172.16.0.237,10.0.1.186,309.5,486,73.3,UDP,7.9,162,port_scan
10.10.10.50,10.0.1.172,43.2,1,102.9,TCP,278.6,52,slowloris
203.0.113.38,192.168.1.30,753.8,3,1018.3,TCP,89.9,120,http_flood
198.51.100.9,172.16.1.143,595.4,25,96.1,TCP,12.0,109,port_scan
198.51.100.80,10.0.1.182,32.8,71,66.2,TCP,82.3,13,stealth_probe
91.189.0.45,172.16.1.29,4248.0,1,4005.4,UDP,35.7,13,dns_amplification
104.16.0.212,10.0.1.143,29.3,1,33.2,TCP,535.1,44,slowloris
172.16.0.124,192.168.2.162,108.3,1,206.5,TCP,28.9,39,brute_force
91.189.0.222,192.168.2.209,1742.4,64,347.6,GRE,41.4,33,protocol_anomaly
203.0.113.63,192.168.2.18,5758.9,2,2971.7,UDP,23.2,37,dns_amplification
91.189.0.214,10.0.0.112,58.5,1,84.3,TCP,151.2,34,slowloris
91.189.0.14,192.168.2.40,13270.0,1,76.9,TCP,8.0,338,syn_flood
45.33.32.227,192.168.2.55,3615.3,3,30.4,UDP,34.6,130,udp_flood
45.33.32.151,192.168.2.176,7335.0,2,47.9,TCP,9.1,475,syn_flood
10.10.10.196,10.0.0.240,1425.1,1,4063.6,UDP,86.7,44,dns_amplification
172.16.0.150,172.16.1.113,78.2,12,518.2,TCP,150.1,34,stealth_probe
45.33.32.210,10.0.0.149,9012.7,4,92.1,UDP,25.7,44,udp_flood
91.189.0.194,192.168.2.63,157.9,9,143.2,UDP,218.9,19,stealth_probe
91.189.0.237,172.16.1.35,38.0,2,51.3,TCP,582.8,24,slowloris
104.16.0.73,10.0.0.198,430.2,288,49.8,TCP,0.7,104,port_scan
203.0.113.239,192.168.2.104,3454.5,1,105.2,UDP,16.6,273,udp_flood
45.33.32.186,192.168.1.38,799.0,45,116.2,TCP,5.9,104,port_scan
172.16.0.173,10.0.1.38,7643.9,2,78.3,TCP,1.1,485,syn_flood
45.33.144.33,192.168.1.18,3845.4,1,63.0,ICMP,5.6,11,icmp_flood
203.0.113.169,192.168.1.135,346.0,1,230.9,TCP,5.0,391,brute_force
203.0.113.80,10.0.0.78,5540.5,2,1921.6,UDP,64.3,37,dns_amplification
45.33.32.3,172.16.1.69,1327.7,6,990.2,TCP,59.5,123,http_flood
91.189.0.138,192.168.1.227,101.7,55,160.2,TCP,252.0,32,stealth_probe
45.33.32.122,192.168.1.40,5710.0,1,51.8,ICMP,15.4,48,icmp_flood
104.16.0.188,192.168.2.193,4183.3,1,2636.8,UDP,85.1,22,dns_amplification
10.10.10.208,192.168.1.119,1779.1,105,292.0,SCTP,58.3,33,protocol_anomaly
198.51.100.64,192.168.1.200,200.9,46,210.0,TCP,78.0,16,stealth_probe
91.189.0.136,172.16.1.68,8216.1,4,85.1,UDP,30.1,60,udp_flood
45.33.144.96,192.168.2.66,3100.3,3,83.0,UDP,20.9,118,udp_flood
203.0.113.165,192.168.2.19,804.2,483,145.1,TCP,10.7,83,port_scan
91.189.0.41,192.168.1.251,66.2,44,112.7,UDP,290.6,34,stealth_probe
10.10.10.20,10.0.1.141,33.1,2,70.3,TCP,67.1,88,slowloris
91.189.0.1,10.0.0.131,476.6,429,91.6,TCP,12.9,37,port_scan
91.189.0.191,10.0.1.94,438.9,81,159.7,IGMP,44.4,24,protocol_anomaly
104.16.0.148,192.168.1.86,5646.1,1,1084.8,UDP,2.8,45,dns_amplification
45.33.32.38,192.168.1.153,10.8,3,96.5,TCP,444.2,81,slowloris
104.16.0.149,192.168.1.39,2725.6,1,91.3,UDP,8.2,120,udp_flood
198.51.100.100,192.168.2.141,27.3,45,109.3,TCP,208.8,38,stealth_probe
172.16.0.250,172.16.1.198,561.5,1,929.4,TCP,20.4,167,http_flood
203.0.113.65,10.0.1.32,2838.6,6,1204.1,TCP,29.3,103,http_flood
172.16.0.217,10.0.0.171,2624.0,1,3633.6,UDP,67.9,33,dns_amplification
172.16.0.236,172.16.1.3,10552.9,1,76.8,ICMP,3.1,53,icmp_flood
45.33.32.202,10.0.1.233,2748.0,1,75.1,ICMP,8.0,91,icmp_flood
172.16.0.137,10.0.1.251,11019.0,1,60.2,ICMP,19.3,30,icmp_flood
203.0.113.115,10.0.0.108,800.2,4,1028.1,TCP,119.7,145,http_flood
10.10.10.219,10.0.1.36,4558.9,6,1076.6,TCP,109.1,33,http_flood
10.10.10.78,10.0.0.4,6207.6,1,65.8,ICMP,22.7,36,icmp_flood
45.33.144.10,192.168.2.99,39.4,3,106.0,TCP,622.0,82,slowloris
172.16.0.250,172.16.1.102,123.0,42,398.9,TCP,291.2,11,stealth_probe
45.33.32.66,10.0.0.224,8.9,1,33.6,TCP,190.4,34,slowloris
10.10.10.253,172.16.1.54,7843.5,1,72.1,UDP,18.4,181,udp_flood
172.16.0.143,192.168.2.173,6673.1,1,47.2,ICMP,22.7,15,icmp_flood
45.33.32.95,192.168.1.209,1270.0,55,312.9,AH,66.3,42,protocol_anomaly
10.10.10.34,172.16.1.47,8361.9,2,86.3,UDP,7.0,22,udp_flood
104.16.0.210,10.0.1.244,27.7,3,69.1,TCP,241.3,73,slowloris
104.16.0.246,10.0.1.245,9129.9,4,29.3,UDP,32.4,177,udp_flood
45.33.144.87,172.16.1.61,94.4,1,160.2,TCP,44.5,22,brute_force
45.33.144.167,10.0.1.38,4672.3,2,84.4,UDP,9.9,219,udp_flood
45.33.144.83,192.168.1.94,14135.7,1,46.3,TCP,6.3,167,syn_flood
45.33.32.145,192.168.1.236,71.7,2,22.6,TCP,186.1,61,slowloris
10.10.10.33,172.16.1.91,9167.2,1,60.4,TCP,11.7,179,syn_flood
198.51.100.190,192.168.2.53,75.4,3,102.1,TCP,723.3,63,slowloris
91.189.0.252,10.0.0.179,4426.8,1,114.4,UDP,13.6,290,udp_flood
172.16.0.247,10.0.0.196,761.2,217,48.5,UDP,7.1,151,port_scan
91.189.0.189,192.168.1.225,5788.5,1,56.2,TCP,14.5,314,syn_flood
172.16.0.235,10.0.0.29,3910.1,2,43.8,TCP,8.2,145,syn_flood
45.33.144.98,192.168.2.74,646.1,315,92.7,TCP,8.8,181,port_scan
203.0.113.212,192.168.1.56,4153.0,2,67.4,UDP,15.3,263,udp_flood
203.0.113.7,172.16.1.142,141.0,45,280.4,TCP,197.2,37,stealth_probe
104.16.0.198,10.0.0.157,10681.1,1,53.9,ICMP,13.2,58,icmp_flood
45.33.144.13,192.168.1.54,9685.1,1,71.0,ICMP,11.8,86,icmp_flood
198.51.100.212,192.168.1.209,101.8,1,238.9,TCP,39.9,9,brute_force
45.33.32.10,172.16.1.15,3436.8,1,45.8,TCP,12.4,326,syn_flood
45.33.32.168,192.168.1.195,4320.1,2,1160.4,TCP,84.1,91,http_flood
91.189.0.75,10.0.0.142,43.3,2,112.6,TCP,650.0,69,slowloris
91.189.0.162,192.168.1.186,5117.8,1,47.5,ICMP,27.0,56,icmp_flood
10.10.10.31,172.16.1.207,177.7,89,194.6,UDP,190.4,23,stealth_probe
198.51.100.175,192.168.2.150,8175.3,2,21.7,UDP,14.4,43,udp_flood
45.33.144.15,172.16.1.32,57.8,3,31.6,TCP,366.4,50,slowloris
172.16.0.251,192.168.1.3,1444.0,36,167.2,PIM,48.1,44,protocol_anomaly
172.16.0.192,10.0.1.88,6910.5,1,36.2,UDP,2.8,105,udp_flood
198.51.100.85,192.168.1.214,5022.7,1,2532.8,UDP,85.2,41,dns_amplification
203.0.113.148,192.168.1.94,388.1,1,222.1,TCP,3.4,170,brute_force
104.16.0.181,192.168.1.91,5319.6,2,80.2,UDP,2.5,284,udp_flood
203.0.113.68,192.168.1.214,1475.5,11,229.6,PIM,30.0,49,protocol_anomaly
45.33.32.120,192.168.1.52,198.3,29,588.1,TCP,288.2,15,stealth_probe
172.16.0.231,10.0.0.32,51.8,3,100.1,TCP,409.9,51,slowloris
91.189.0.107,10.0.1.118,6149.7,2,60.4,TCP,4.6,257,syn_flood
203.0.113.29,10.0.1.44,2564.3,3,25.1,UDP,34.7,99,udp_flood
198.51.100.135,10.0.1.173,37.0,2,102.6,TCP,864.7,18,slowloris
10.10.10.101,10.0.0.44,8350.9,1,47.5,TCP,14.4,120,syn_flood
10.10.10.202,172.16.1.101,1453.4,3,96.9,UDP,21.5,109,udp_flood
172.16.0.152,10.0.0.118,1756.0,115,280.2,ESP,50.7,13,protocol_anomaly
172.16.0.243,10.0.1.93,155.3,1,123.7,TCP,5.6,164,brute_force
91.189.0.65,172.16.1.243,9892.2,1,43.2,ICMP,15.7,59,icmp_flood
104.16.0.225,172.16.1.54,4305.9,2,1046.4,TCP,22.5,137,http_flood
198.51.100.121,192.168.2.105,2538.7,2,2981.4,UDP,46.1,12,dns_amplification
198.51.100.111,10.0.0.194,1758.2,1,4389.2,UDP,55.6,13,dns_amplification
198.51.100.12,10.0.0.89,1892.1,110,500.9,SCTP,31.5,49,protocol_anomaly
104.16.0.33,192.168.2.104,5440.5,2,62.4,TCP,11.9,402,syn_flood
45.33.32.171,10.0.1.191,3840.6,3,103.2,UDP,20.2,153,udp_flood
45.33.144.130,172.16.1.178,8216.2,1,25.1,UDP,5.5,54,udp_flood
10.10.10.149,10.0.0.165,29.5,1,117.8,TCP,548.2,68,slowloris
91.189.0.16,172.16.1.182,7353.2,2,41.3,UDP,16.3,136,udp_flood
45.33.144.64,192.168.1.51,7547.9,1,65.2,TCP,11.5,357,syn_flood
172.16.0.213,192.168.1.115,4775.3,1,53.1,ICMP,17.6,96,icmp_flood
172.16.0.192,10.0.1.149,246.6,44,139.8,UDP,125.3,29,stealth_probe
45.33.32.9,172.16.1.142,1367.0,19,260.8,ESP,45.3,23,protocol_anomaly
203.0.113.173,192.168.2.106,58.9,3,42.4,TCP,336.6,74,slowloris
45.33.32.94,10.0.1.49,352.0,398,43.9,TCP,6.6,84,port_scan
45.33.32.62,10.0.1.12,79.2,3,97.5,TCP,691.7,33,slowloris
203.0.113.152,10.0.0.180,8470.2,1,57.8,ICMP,2.5,71,icmp_flood
45.33.32.34,10.0.0.153,366.8,1,79.1,TCP,0.7,179,brute_force
10.10.10.21,192.168.2.51,3029.3,2,54.9,TCP,7.6,312,syn_flood
91.189.0.28,10.0.0.14,7130.2,1,78.8,ICMP,19.3,12,icmp_flood
172.16.0.247,10.0.1.36,174.7,6,322.5,TCP,250.9,35,stealth_probe
203.0.113.143,172.16.1.93,810.3,2,1082.7,TCP,111.2,148,http_flood
91.189.0.185,192.168.2.209,11425.7,1,50.7,TCP,11.3,306,syn_flood
45.33.32.219,172.16.1.66,3225.8,2,3525.9,UDP,62.2,6,dns_amplification
91.189.0.178,192.168.1.74,125.0,1,94.9,TCP,6.2,29,brute_force
45.33.32.247,192.168.1.187,4610.2,1,60.4,ICMP,11.7,46,icmp_flood
45.33.144.99,192.168.2.187,246.3,42,353.1,UDP,14.4,26,stealth_probe
91.189.0.158,10.0.1.223,33.0,1,50.3,TCP,480.3,34,slowloris
10.10.10.60,10.0.1.129,5299.7,2,2091.0,UDP,16.1,38,dns_amplification
91.189.0.194,10.0.0.203,161.1,1,112.2,TCP,51.9,47,brute_force
198.51.100.3,192.168.1.73,12.1,1,60.4,TCP,652.2,57,slowloris
203.0.113.61,192.168.2.78,141.0,5,316.6,TCP,50.2,12,stealth_probe
10.10.10.90,10.0.1.84,67.1,3,118.1,TCP,598.6,76,slowloris
10.10.10.233,192.168.2.86,132.9,1,106.2,TCP,56.3,30,brute_force
10.10.10.242,172.16.1.10,4688.7,1,3506.0,UDP,71.4,5,dns_amplification
104.16.0.130,192.168.2.234,794.7,193,135.0,TCP,10.0,87,port_scan
10.10.10.120,192.168.2.197,3419.2,3,101.3,UDP,32.5,211,udp_flood
172.16.0.96,10.0.1.60,1807.4,57,421.8,GRE,57.7,32,protocol_anomaly
104.16.0.241,192.168.1.111,3945.3,2,1003.1,TCP,76.5,69,http_flood
198.51.100.86,10.0.1.252,3671.9,4,1457.2,TCP,58.3,69,http_flood
45.33.144.15,192.168.1.10,1909.6,41,119.2,IGMP,35.8,17,protocol_anomaly
198.51.100.38,172.16.1.101,1832.0,5,1012.5,TCP,31.4,199,http_flood
10.10.10.30,192.168.2.62,3738.6,2,106.0,UDP,24.9,175,udp_flood
198.51.100.169,172.16.1.105,1556.8,1,55.0,TCP,2.9,425,syn_flood
203.0.113.108,192.168.1.101,5024.7,2,2399.7,UDP,81.0,11,dns_amplification
10.10.10.158,172.16.1.26,5341.2,1,1208.2,UDP,38.9,18,dns_amplification
45.33.32.2,172.16.1.22,210.0,65,442.9,UDP,178.0,8,stealth_probe
172.16.0.84,172.16.1.227,2496.8,1,54.6,ICMP,9.8,45,icmp_flood
45.33.144.99,192.168.1.194,42.7,3,18.7,TCP,293.1,48,slowloris
10.10.10.209,10.0.0.154,7523.4,3,70.3,UDP,26.6,227,udp_flood
91.189.0.77,172.16.1.72,21.7,95,549.0,TCP,85.0,36,stealth_probe
104.16.0.180,192.168.2.10,70.2,29,127.2,UDP,199.1,33,stealth_probe
45.33.32.71,10.0.1.13,1351.7,2,37.3,UDP,31.3,97,udp_flood
45.33.32.139,10.0.1.42,43.8,19,196.5,TCP,197.5,4,stealth_probe
172.16.0.23,192.168.2.25,6289.0,2,63.0,TCP,11.6,483,syn_flood
198.51.100.112,192.168.1.172,558.5,468,113.8,TCP,1.3,197,port_scan
172.16.0.56,192.168.1.232,7745.9,3,47.8,UDP,11.9,116,udp_flood
45.33.144.150,10.0.0.192,2487.8,2,3121.3,UDP,24.9,12,dns_amplification
172.16.0.194,10.0.1.111,30.4,86,137.2,UDP,112.1,6,stealth_probe
172.16.0.203,192.168.2.220,6447.9,1,101.5,UDP,7.1,191,udp_flood
104.16.0.153,10.0.0.195,3783.8,4,92.4,UDP,33.1,95,udp_flood
91.189.0.84,192.168.2.157,6721.5,3,61.4,UDP,7.1,215,udp_flood
10.10.10.128,172.16.1.203,10285.7,1,59.3,ICMP,7.9,51,icmp_flood
91.189.0.205,10.0.0.2,192.6,350,59.0,TCP,19.1,152,port_scan
203.0.113.204,10.0.1.10,1159.7,1,1437.6,TCP,113.4,38,http_flood
10.10.10.145,10.0.0.146,1419.9,3,55.8,UDP,31.5,285,udp_flood
91.189.0.26,10.0.0.119,660.9,4,125.8,ESP,48.3,11,protocol_anomaly
45.33.32.42,192.168.1.165,12384.7,1,55.8,TCP,13.8,117,syn_flood
172.16.0.118,10.0.1.86,2849.7,2,1437.6,UDP,90.0,31,dns_amplification
203.0.113.215,172.16.1.38,2033.7,4,1180.3,TCP,11.7,175,http_flood
45.33.144.172,172.16.1.85,4600.7,2,94.7,UDP,32.0,176,udp_flood
203.0.113.182,192.168.2.216,1517.2,31,88.0,PIM,26.1,43,protocol_anomaly
203.0.113.176,172.16.1.113,3101.8,2,21.3,UDP,18.2,243,udp_flood
91.189.0.124,172.16.1.179,9877.7,4,81.1,UDP,28.2,38,udp_flood
203.0.113.245,10.0.1.86,10712.4,1,69.3,TCP,1.1,471,syn_flood
203.0.113.66,192.168.1.189,162.4,43,793.4,PIM,28.4,42,protocol_anomaly
45.33.144.62,192.168.2.149,1191.8,60,253.1,IGMP,4.4,46,protocol_anomaly
91.189.0.187,172.16.1.96,7930.6,1,69.1,ICMP,7.0,80,icmp_flood
104.16.0.69,192.168.1.13,1074.8,3,987.2,TCP,60.5,86,http_flood
198.51.100.226,172.16.1.157,424.5,29,485.2,ESP,66.2,24,protocol_anomaly
172.16.0.35,192.168.2.153,3496.1,1,54.2,ICMP,24.9,69,icmp_flood
172.16.0.52,10.0.1.192,1185.8,15,709.2,AH,72.2,24,protocol_anomaly
91.189.0.31,172.16.1.138,501.2,116,651.8,GRE,47.5,43,protocol_anomaly
45.33.144.189,192.168.1.140,870.2,184,72.9,TCP,18.2,67,port_scan
203.0.113.172,10.0.1.54,647.5,306,142.5,TCP,3.2,26,port_scan
104.16.0.138,192.168.1.123,1640.4,4,1390.6,TCP,47.8,187,http_flood
45.33.32.93,192.168.2.49,7499.3,2,55.5,TCP,14.5,377,syn_flood
203.0.113.122,192.168.2.253,43.0,1,151.0,TCP,59.3,45,brute_force
45.33.32.86,192.168.1.3,3346.5,1,954.2,TCP,14.4,92,http_flood
45.33.32.189,10.0.1.176,3922.4,1,50.8,ICMP,10.5,77,icmp_flood
45.33.144.95,172.16.1.90,227.2,44,463.5,TCP,204.2,14,stealth_probe
10.10.10.60,192.168.2.131,153.1,1,211.4,TCP,12.0,30,brute_force
198.51.100.223,172.16.1.63,240.6,64,265.4,TCP,62.7,28,stealth_probe
45.33.32.168,10.0.0.68,38.5,2,73.0,TCP,840.4,69,slowloris
104.16.0.15,10.0.0.156,10343.7,2,42.3,TCP,13.3,412,syn_flood
104.16.0.122,10.0.0.72,1329.5,116,300.9,PIM,60.4,6,protocol_anomaly
10.10.10.111,192.168.1.87,68.1,1,228.5,TCP,35.5,47,brute_force
45.33.144.17,192.168.2.204,3306.4,3,973.8,TCP,62.1,132,http_flood
104.16.0.217,172.16.1.11,128.6,1,86.5,TCP,0.3,241,brute_force
45.33.32.29,172.16.1.242,4347.2,1,57.0,ICMP,6.0,45,icmp_flood
45.33.144.180,10.0.1.123,62.8,1,78.9,TCP,149.0,70,slowloris
45.33.144.24,10.0.1.79,11469.7,1,73.6,ICMP,16.2,48,icmp_flood
198.51.100.124,192.168.1.51,18.3,1,52.6,TCP,508.8,27,slowloris
45.33.144.163,10.0.0.205,1030.7,285,113.3,TCP,6.5,120,port_scan
45.33.32.144,192.168.1.38,668.7,317,55.7,TCP,5.0,149,port_scan
10.10.10.62,172.16.1.102,6369.6,1,60.1,ICMP,25.3,10,icmp_flood
91.189.0.97,192.168.1.216,668.8,484,112.9,TCP,9.3,62,port_scan
45.33.32.143,10.0.0.11,451.5,109,634.1,GRE,57.9,28,protocol_anomaly
45.33.32.160,10.0.1.64,6665.8,1,63.6,ICMP,11.5,68,icmp_flood
10.10.10.212,172.16.1.134,249.7,398,115.5,TCP,16.1,79,port_scan
198.51.100.234,10.0.1.213,595.2,51,71.2,TCP,12.5,59,port_scan
10.10.10.146,10.0.0.18,65.0,1,74.9,TCP,21.0,26,brute_force
172.16.0.52,192.168.2.250,2121.0,1,73.4,TCP,11.6,167,syn_flood
104.16.0.18,172.16.1.76,7.6,3,103.0,TCP,735.5,83,slowloris
45.33.144.200,10.0.0.199,1811.5,17,264.0,SCTP,10.8,12,protocol_anomaly
45.33.144.170,192.168.1.189,11286.7,1,68.7,TCP,4.4,325,syn_flood
10.10.10.190,172.16.1.229,73.8,3,50.9,TCP,690.9,79,slowloris
10.10.10.222,10.0.1.219,1109.1,391,102.1,TCP,17.1,186,port_scan
104.16.0.163,10.0.0.29,3198.0,3,1384.0,TCP,8.4,169,http_flood
203.0.113.100,192.168.2.2,14710.2,1,44.5,TCP,13.8,213,syn_flood
104.16.0.94,10.0.1.177,76.9,1,108.6,TCP,308.0,93,slowloris
203.0.113.235,172.16.1.247,4123.2,2,2764.6,UDP,2.6,37,dns_amplification
91.189.0.253,192.168.1.183,220.8,98,44.7,TCP,36.8,14,stealth_probe
198.51.100.169,10.0.0.204,2507.6,4,80.4,UDP,29.7,83,udp_flood
91.189.0.8,172.16.1.101,5461.7,2,1880.3,UDP,29.7,22,dns_amplification
104.16.0.216,192.168.1.157,3632.9,2,3537.2,UDP,47.2,44,dns_amplification
45.33.32.130,10.0.1.9,49.7,1,72.9,TCP,649.3,38,slowloris
10.10.10.73,10.0.0.50,4189.5,5,1381.1,TCP,3.3,96,http_flood
91.189.0.111,10.0.1.144,6568.1,1,82.0,ICMP,4.3,61,icmp_flood
172.16.0.145,192.168.1.83,9970.9,2,45.3,UDP,26.1,217,udp_flood
203.0.113.27,192.168.2.14,143.0,60,67.7,UDP,156.6,9,stealth_probe
10.10.10.211,172.16.1.200,5480.6,4,89.0,UDP,24.6,107,udp_flood
104.16.0.233,192.168.2.8,21.7,2,30.8,TCP,843.1,64,slowloris
198.51.100.189,192.168.1.38,2152.5,3,1414.8,TCP,17.6,152,http_flood
91.189.0.114,10.0.1.106,5707.0,2,71.4,TCP,11.2,331,syn_flood
10.10.10.203,10.0.1.135,2543.8,2,2722.0,UDP,31.3,9,dns_amplification
203.0.113.142,172.16.1.159,3158.0,1,2619.1,UDP,59.9,11,dns_amplification
10.10.10.62,10.0.1.217,8792.4,1,75.3,ICMP,12.1,91,icmp_flood
91.189.0.202,192.168.2.112,36.2,51,88.8,UDP,223.2,4,stealth_probe
45.33.144.146,172.16.1.35,6717.7,4,92.4,UDP,16.5,222,udp_flood
172.16.0.104,172.16.1.225,8150.0,2,52.6,UDP,23.1,183,udp_flood
45.33.32.211,10.0.1.141,2537.0,2,1802.2,UDP,19.4,26,dns_amplification
198.51.100.65,192.168.1.189,7404.3,4,88.4,UDP,12.4,129,udp_flood
10.10.10.178,192.168.2.134,165.6,1,149.4,TCP,7.6,8,brute_force
91.189.0.30,10.0.0.8,72.4,2,49.9,TCP,647.2,91,slowloris
104.16.0.55,10.0.1.177,4680.6,1,74.5,ICMP,16.8,63,icmp_flood
45.33.32.19,172.16.1.115,176.5,46,394.4,UDP,233.0,27,stealth_probe
198.51.100.12,10.0.0.116,57.5,1,85.3,TCP,681.4,45,slowloris
104.16.0.112,192.168.1.48,575.7,5,952.9,TCP,77.9,147,http_flood
10.10.10.113,192.168.2.45,1412.5,9,728.1,SCTP,14.4,21,protocol_anomaly
91.189.0.2,192.168.1.137,751.7,12,717.5,ESP,76.1,4,protocol_anomaly
91.189.0.245,172.16.1.80,3875.7,1,65.6,ICMP,2.8,72,icmp_flood
91.189.0.175,10.0.0.47,2798.2,1,75.1,TCP,14.8,323,syn_flood
10.10.10.27,192.168.1.199,244.8,80,351.8,ESP,48.9,11,protocol_anomaly
104.16.0.235,192.168.1.199,4357.9,1,67.4,ICMP,29.8,53,icmp_flood
172.16.0.186,192.168.1.59,7205.7,2,90.8,UDP,7.2,44,udp_flood
91.189.0.145,192.168.1.133,12630.4,1,73.8,TCP,2.8,205,syn_flood
45.33.32.141,10.0.0.13,119.2,98,345.3,TCP,252.6,30,stealth_probe
91.189.0.158,192.168.1.174,256.5,66,109.3,UDP,1.5,46,port_scan
203.0.113.9,10.0.1.178,794.2,169,65.7,TCP,2.0,65,port_scan
198.51.100.152,10.0.0.170,5754.4,2,64.5,UDP,14.8,39,udp_flood
104.16.0.209,192.168.2.31,11006.2,1,58.2,ICMP,25.8,35,icmp_flood
104.16.0.182,10.0.0.39,5814.4,2,4224.4,UDP,36.6,48,dns_amplification
198.51.100.20,192.168.1.120,2737.5,2,2052.6,UDP,86.3,25,dns_amplification
45.33.32.149,172.16.1.65,5414.6,1,57.2,ICMP,19.3,74,icmp_flood
203.0.113.126,10.0.1.223,1871.0,12,192.0,IGMP,76.8,39,protocol_anomaly
91.189.0.137,192.168.1.201,262.1,303,46.1,TCP,13.2,70,port_scan
45.33.144.166,172.16.1.2,4989.7,1,75.4,ICMP,8.4,88,icmp_flood
45.33.32.187,192.168.1.155,27.9,1,87.2,TCP,8.7,30,brute_force
45.33.32.239,10.0.0.42,3342.5,1,56.9,TCP,2.1,110,syn_flood
203.0.113.94,10.0.0.194,5777.4,1,57.9,UDP,1.6,105,udp_flood
198.51.100.74,10.0.0.57,24.8,16,301.1,TCP,86.5,29,stealth_probe
45.33.32.149,192.168.1.85,3779.4,7,1400.7,TCP,39.6,142,http_flood
91.189.0.100,192.168.2.29,8948.5,2,28.1,UDP,16.0,243,udp_flood
172.16.0.18,10.0.1.71,1648.6,30,596.9,ESP,14.2,42,protocol_anomaly
45.33.144.40,10.0.1.143,2834.6,1,69.2,ICMP,17.4,88,icmp_flood
172.16.0.85,10.0.0.216,35.5,88,224.5,TCP,45.8,16,stealth_probe
10.10.10.249,192.168.1.166,37.4,3,50.8,TCP,292.9,15,slowloris
10.10.10.47,10.0.1.216,2638.2,5,913.1,TCP,69.4,80,http_flood
91.189.0.191,172.16.1.201,2611.0,2,1741.9,UDP,84.0,26,dns_amplification
203.0.113.132,192.168.2.227,3306.8,1,1493.0,TCP,26.0,198,http_flood
10.10.10.193,192.168.1.190,8152.9,1,65.3,ICMP,27.2,80,icmp_flood
203.0.113.33,192.168.1.243,3180.7,1,1156.7,TCP,96.8,125,http_flood
45.33.144.181,10.0.0.195,47.7,3,94.4,TCP,403.6,57,slowloris
198.51.100.117,10.0.1.250,2446.2,1,49.0,TCP,10.2,343,syn_flood
91.189.0.46,172.16.1.2,7317.2,3,104.8,UDP,14.9,293,udp_flood
45.33.144.234,192.168.2.115,91.7,1,150.0,TCP,5.9,90,brute_force
198.51.100.116,172.16.1.166,432.1,1,246.7,TCP,1.5,146,brute_force
172.16.0.224,10.0.1.142,424.4,1,116.9,TCP,4.6,68,brute_force
