src_ip,dst_ip,packet_rate,unique_ports,avg_packet_size,protocol,duration,connection_count
10.0.1.168,192.168.2.206,174.7,1,386.2,TCP,1.6,6
192.168.2.190,192.168.1.167,51.5,9,1153.1,TCP,39.5,11
192.168.10.55,10.0.0.63,212.2,7,388.1,TCP,1.7,10
10.2.0.224,10.0.1.28,482.5,2,1063.7,TCP,82.8,4
10.0.50.112,10.0.0.176,488.7,2,147.2,TCP,3.7,2
10.2.0.116,192.168.2.40,27.9,8,1406.2,TCP,6.6,8
10.1.0.44,172.16.1.223,389.9,1,1500.0,UDP,38.6,4
10.0.50.112,192.168.1.156,428.0,3,552.4,TCP,13.2,6
10.0.100.118,172.16.1.241,15.9,1,121.7,UDP,7.6,1
10.2.0.222,192.168.1.99,66.6,9,488.9,TCP,3.5,7
192.168.1.242,192.168.2.76,604.0,3,1361.4,UDP,41.0,1
192.168.50.94,10.0.1.204,106.5,9,701.5,TCP,41.4,9
10.0.1.54,172.16.1.222,80.6,5,1229.4,TCP,23.1,3
10.0.2.247,172.16.1.74,474.9,1,1058.6,UDP,62.6,4
10.0.2.232,10.0.0.114,98.0,8,921.0,TCP,9.7,9
192.168.50.15,192.168.1.195,71.6,2,325.3,UDP,0.3,6
10.0.10.172,192.168.2.253,82.9,5,631.4,TCP,8.2,13
192.168.50.103,192.168.1.205,95.6,9,552.9,TCP,60.6,5
192.168.10.193,172.16.1.236,366.9,1,1448.5,UDP,53.7,4
10.2.0.180,172.16.1.126,103.8,1,282.4,TCP,226.5,3
192.168.10.37,172.16.1.171,47.9,2,993.2,TCP,18.6,8
192.168.1.30,10.0.1.140,361.1,3,1306.4,UDP,34.4,3
192.168.2.190,192.168.2.62,117.1,3,813.0,TCP,46.5,10
10.0.10.11,172.16.1.60,146.1,2,221.4,TCP,0.9,4
192.168.10.110,10.0.1.51,133.6,13,575.6,UDP,17.1,3
10.0.2.237,10.0.1.137,39.0,7,399.2,TCP,14.5,13
10.0.2.26,192.168.2.71,82.6,2,1009.4,TCP,3.8,9
10.2.0.62,10.0.1.199,225.2,1,972.1,UDP,106.7,2
192.168.50.234,192.168.1.183,162.5,1,327.0,UDP,9.1,6
10.0.1.237,172.16.1.12,354.4,7,1132.7,TCP,9.9,13
10.0.100.234,172.16.1.215,4.2,1,124.0,TCP,9.7,1
10.0.2.109,10.0.1.41,146.5,9,317.4,TCP,9.8,14
10.0.2.26,10.0.1.33,136.7,1,1155.8,TCP,27.4,2
192.168.10.140,10.0.0.24,609.5,3,1057.2,TCP,57.4,1
10.0.51.155,192.168.1.215,245.2,4,537.0,TCP,3.4,8
192.168.2.183,172.16.1.226,63.9,9,972.9,ICMP,7.3,11
192.168.2.63,192.168.1.177,135.3,4,1500.0,TCP,8.8,14
10.1.0.48,192.168.1.214,18.0,3,531.3,TCP,0.9,11
10.0.1.205,192.168.2.223,559.5,2,1389.1,UDP,58.4,1
192.168.1.212,192.168.2.243,387.1,1,1500.0,UDP,45.9,3
10.1.0.216,192.168.1.125,337.5,1,1221.6,TCP,34.8,3
192.168.2.19,10.0.0.155,27.2,9,1168.2,TCP,2.0,8
10.0.10.49,172.16.1.137,197.7,1,100.0,TCP,4.5,11
192.168.2.60,172.16.1.21,111.9,2,138.8,UDP,3.1,5
10.0.50.175,10.0.0.184,283.6,5,759.2,TCP,6.9,8
192.168.100.117,192.168.2.110,26.0,1,155.8,TCP,5.3,1
192.168.50.13,10.0.0.190,57.2,9,503.9,TCP,3.6,14
192.168.10.124,192.168.2.18,146.8,1,893.9,TCP,1.1,12
192.168.2.206,172.16.1.30,19.4,1,57.8,ICMP,28.2,2
192.168.50.153,10.0.0.209,22.8,1,37.6,ICMP,33.2,2
10.0.10.200,192.168.2.193,100.5,4,428.7,TCP,36.1,5
192.168.10.49,192.168.1.191,268.1,4,1397.4,TCP,196.4,1
10.1.0.108,10.0.0.103,79.4,1,389.6,TCP,94.9,13
10.0.10.104,172.16.1.71,346.0,3,1420.4,UDP,38.6,4
10.0.51.89,192.168.1.248,189.6,3,590.5,TCP,8.0,6
10.0.1.5,172.16.1.34,76.5,2,122.7,UDP,13.5,6
192.168.10.49,10.0.0.107,467.0,6,237.6,TCP,6.8,2
10.1.0.149,10.0.0.3,258.7,7,1189.0,TCP,5.0,5
192.168.1.118,10.0.0.10,369.1,9,872.2,TCP,20.6,1
192.168.50.24,10.0.0.100,87.2,5,879.1,TCP,31.5,4
10.0.100.156,10.0.1.19,19.5,1,119.5,TCP,2.1,1
192.168.10.182,172.16.1.226,54.4,7,653.2,ICMP,52.1,10
10.0.1.211,192.168.1.146,1350.7,3,827.1,UDP,11.0,3
10.0.1.90,10.0.1.92,22.2,8,100.0,TCP,2.1,4
10.1.0.245,172.16.1.211,190.1,5,903.7,TCP,24.3,8
192.168.50.63,10.0.0.73,73.0,9,879.5,UDP,8.3,14
10.0.51.57,10.0.0.10,354.8,4,521.2,TCP,14.6,3
192.168.2.117,172.16.1.143,99.6,2,350.0,UDP,14.3,1
10.2.0.251,10.0.0.19,41.7,8,1005.7,ICMP,56.1,13
10.0.1.56,192.168.2.165,49.8,1,650.2,UDP,15.8,11
10.0.2.72,10.0.0.148,36.0,9,798.2,TCP,4.3,1
10.0.51.99,192.168.1.100,239.4,5,394.4,TCP,25.2,2
192.168.1.39,192.168.2.59,456.2,1,1439.3,TCP,55.8,3
10.1.0.7,10.0.1.4,718.6,3,1396.6,TCP,68.4,4
192.168.10.19,10.0.0.214,52.1,1,1100.7,TCP,11.8,4
10.0.10.72,10.0.0.152,449.5,3,1330.8,UDP,19.4,3
192.168.1.111,10.0.0.184,76.6,9,1359.9,UDP,4.0,4
192.168.1.24,10.0.0.21,33.9,7,825.7,TCP,64.6,14
10.2.0.234,10.0.0.58,120.5,1,1061.6,TCP,7.5,3
192.168.10.75,10.0.1.109,615.4,7,709.0,UDP,36.1,5
192.168.10.58,172.16.1.195,664.7,1,899.3,UDP,49.8,2
192.168.10.114,172.16.1.176,389.8,2,867.2,TCP,213.6,1
192.168.50.198,192.168.1.67,55.1,7,366.2,TCP,32.6,3
10.0.50.220,10.0.0.122,323.0,1,515.8,TCP,5.0,4
10.0.100.133,172.16.1.204,5.2,1,120.1,UDP,5.9,1
10.0.10.193,192.168.2.20,379.0,1,957.8,TCP,61.7,4
10.0.50.134,192.168.1.96,296.9,1,195.0,TCP,2.3,11
10.2.0.222,192.168.1.102,59.3,1,56.2,ICMP,2.3,1
10.2.0.208,10.0.1.38,67.9,4,514.4,UDP,3.9,14
10.0.2.203,172.16.1.23,236.5,12,291.1,TCP,19.2,17
10.1.0.71,192.168.1.101,145.4,7,931.3,ICMP,8.0,13
10.0.2.241,172.16.1.127,1498.1,1,468.3,UDP,6.5,1
192.168.1.142,192.168.1.143,410.4,3,1500.0,UDP,76.2,1
10.0.2.197,192.168.2.215,653.7,3,1438.4,TCP,83.3,2
10.0.51.45,192.168.1.139,225.0,2,370.4,TCP,10.6,6
10.0.1.78,192.168.2.213,365.5,2,547.5,TCP,279.6,3
10.0.2.170,192.168.2.167,260.1,2,559.3,TCP,4.4,6
192.168.100.45,10.0.1.175,19.5,1,133.1,TCP,9.8,1
192.168.2.128,192.168.1.69,41.5,1,679.7,TCP,42.6,9
10.0.2.237,10.0.1.210,230.4,12,1500.0,TCP,19.1,12
10.0.2.87,192.168.1.139,19.4,6,921.5,UDP,22.6,7
192.168.10.169,10.0.1.55,39.7,1,62.5,ICMP,31.4,2
192.168.10.137,192.168.1.57,42.2,6,1316.3,UDP,17.2,8
10.0.2.196,192.168.1.190,121.9,6,353.6,ICMP,8.2,1
10.0.1.47,10.0.1.180,130.9,3,895.1,TCP,13.4,4
10.2.0.139,192.168.2.131,39.3,1,71.3,ICMP,28.1,2
10.0.50.205,192.168.1.74,225.8,5,312.4,TCP,15.9,10
10.2.0.130,192.168.1.196,413.4,3,1321.3,TCP,56.2,3
10.1.0.97,172.16.1.105,70.9,3,655.8,TCP,8.6,9
192.168.10.52,192.168.1.133,639.5,1,989.2,TCP,42.0,1
10.0.1.180,172.16.1.228,57.3,2,152.8,UDP,3.6,3
192.168.1.169,192.168.1.46,247.6,2,683.3,TCP,28.0,3
192.168.10.96,10.0.0.205,91.7,1,1500.0,TCP,28.5,1
10.1.0.72,10.0.0.104,26.6,2,1058.4,UDP,23.1,9
10.0.100.205,10.0.0.189,21.5,1,143.5,UDP,8.6,1
10.0.100.253,10.0.1.105,9.5,1,93.6,UDP,9.1,1
10.2.0.253,192.168.1.143,639.1,2,1436.7,TCP,91.9,3
10.0.10.44,10.0.1.91,25.3,1,65.0,ICMP,21.4,2
10.2.0.7,192.168.2.52,513.8,1,1331.5,TCP,12.7,3
192.168.50.56,192.168.2.249,41.9,1,83.8,UDP,0.8,1
192.168.2.148,192.168.2.217,653.4,1,1500.0,UDP,104.7,2
192.168.100.246,192.168.2.76,19.0,1,131.7,UDP,6.6,1
192.168.50.186,10.0.0.222,182.8,1,295.8,UDP,14.4,5
192.168.2.36,10.0.0.125,544.7,3,1194.3,UDP,53.6,1
10.1.0.177,10.0.0.41,134.4,8,1191.3,UDP,27.1,4
192.168.50.132,192.168.1.31,66.1,1,1001.4,UDP,46.9,12
10.1.0.30,192.168.2.143,56.3,5,723.3,TCP,15.7,11
10.1.0.14,10.0.1.110,445.3,1,1056.9,UDP,69.7,4
10.0.100.63,192.168.1.150,23.1,1,174.2,UDP,9.4,1
10.2.0.31,192.168.1.9,41.5,5,675.3,UDP,6.8,8
10.0.51.223,10.0.0.157,237.7,5,589.6,TCP,25.7,11
192.168.50.19,192.168.2.225,87.3,4,334.3,UDP,8.8,7
192.168.2.45,192.168.2.125,153.5,1,333.0,UDP,1.0,7
192.168.1.241,10.0.1.141,123.5,9,870.7,TCP,19.4,3
10.0.100.194,172.16.1.98,12.0,1,121.1,UDP,5.6,1
192.168.1.35,192.168.1.131,229.2,5,886.4,TCP,25.3,9
10.0.2.27,192.168.1.155,305.1,2,600.0,UDP,73.1,4
10.0.51.224,10.0.0.224,281.9,2,862.8,TCP,1.0,5
192.168.2.203,192.168.1.211,86.0,1,775.2,TCP,9.8,4
10.0.10.1,192.168.1.124,31.6,4,945.5,TCP,4.0,14
192.168.50.53,192.168.2.37,226.1,22,1021.4,UDP,52.2,16
10.0.51.177,10.0.0.156,349.3,1,444.7,TCP,6.3,8
10.1.0.175,172.16.1.10,84.0,9,100.0,TCP,6.9,13
192.168.100.245,172.16.1.222,28.7,1,111.4,ICMP,1.8,1
10.2.0.163,192.168.2.232,1172.6,1,841.6,TCP,11.9,4
10.0.2.234,192.168.1.54,78.9,2,82.0,UDP,13.7,7
10.0.2.4,192.168.2.228,179.5,3,1216.9,TCP,20.8,9
10.0.1.183,192.168.1.27,168.6,1,299.5,TCP,0.9,4
192.168.50.139,10.0.0.93,131.7,1,216.1,UDP,6.8,5
192.168.2.129,10.0.0.39,183.4,1,294.8,UDP,14.1,5
10.0.50.230,192.168.1.126,337.0,3,435.5,TCP,6.4,11
192.168.50.48,10.0.1.214,44.1,5,699.3,UDP,14.6,12
10.1.0.5,192.168.1.35,392.8,1,1035.5,TCP,70.2,1
10.0.10.149,192.168.2.92,191.5,5,1042.1,TCP,12.4,2
192.168.1.136,192.168.1.119,302.2,1,706.0,UDP,299.0,3
10.0.50.89,192.168.1.187,152.0,3,353.4,TCP,3.1,7
10.0.2.150,10.0.0.70,483.0,3,1053.6,UDP,17.3,1
10.2.0.232,192.168.2.50,64.5,4,909.1,TCP,11.0,8
192.168.1.222,10.0.0.58,7.5,1,210.0,TCP,3.5,1
10.2.0.106,192.168.2.103,522.3,1,476.5,TCP,188.6,3
10.0.51.9,192.168.1.236,436.3,4,322.5,TCP,4.6,11
10.0.10.90,10.0.1.102,53.2,8,962.4,TCP,16.5,9
192.168.50.48,10.0.1.186,49.7,9,421.8,ICMP,48.7,5
192.168.2.137,192.168.2.244,157.7,3,655.4,UDP,215.8,3
10.0.10.251,192.168.2.128,483.5,2,1277.5,TCP,71.3,2
10.0.2.13,192.168.1.29,69.0,4,503.4,TCP,21.0,12
10.2.0.84,10.0.1.138,31.3,2,758.0,UDP,0.7,2
10.0.2.16,172.16.1.29,1452.6,1,704.3,UDP,9.6,3
192.168.50.215,10.0.1.159,168.7,9,859.1,ICMP,3.3,2
10.2.0.232,10.0.1.202,435.0,2,863.8,TCP,80.7,1
192.168.50.175,192.168.1.11,11.7,6,636.2,TCP,22.3,2
10.0.10.84,172.16.1.162,1693.0,3,419.0,UDP,2.7,7
192.168.50.195,192.168.1.56,109.2,1,58.7,UDP,1.4,6
10.0.2.98,192.168.1.114,69.3,19,599.0,TCP,7.7,3
10.0.2.248,192.168.2.130,540.4,2,697.5,UDP,174.2,2
192.168.10.41,192.168.1.121,150.1,19,760.1,UDP,53.6,5
10.1.0.209,10.0.0.12,315.1,3,1141.7,TCP,99.6,3
10.2.0.20,10.0.1.84,141.1,8,725.1,TCP,29.4,5
10.0.1.74,192.168.1.172,1252.1,3,1264.1,TCP,13.5,2
192.168.50.143,172.16.1.145,34.9,3,1162.3,TCP,14.6,2
192.168.100.24,10.0.1.101,20.2,1,143.4,UDP,6.8,1
10.2.0.48,172.16.1.116,34.5,6,598.0,TCP,8.5,12
10.0.2.212,10.0.0.62,352.3,9,971.2,TCP,13.7,12
192.168.1.213,10.0.1.186,41.0,8,821.0,TCP,1.8,1
10.0.1.177,172.16.1.231,235.5,5,480.8,TCP,4.7,10
10.0.10.201,192.168.1.219,399.9,1,932.0,UDP,59.5,3
10.0.1.164,192.168.2.167,136.8,5,688.5,TCP,21.0,5
192.168.2.87,172.16.1.245,96.0,4,606.9,UDP,0.5,6
192.168.50.139,192.168.2.29,184.6,1,1061.7,UDP,197.9,1
192.168.100.144,10.0.1.173,7.4,1,104.4,TCP,5.0,1
10.2.0.225,10.0.1.176,598.2,2,1032.2,TCP,61.8,2
10.2.0.158,10.0.1.56,49.6,3,832.8,TCP,17.3,8
10.0.10.51,10.0.1.227,245.3,3,758.8,TCP,52.5,2
192.168.2.243,192.168.1.14,1663.0,3,517.1,TCP,8.7,7
10.1.0.209,172.16.1.185,66.2,9,163.7,TCP,29.6,7
10.0.50.57,10.0.0.15,293.2,3,601.6,TCP,22.2,11
192.168.10.235,192.168.1.61,57.3,6,229.6,TCP,2.0,7
10.0.1.238,10.0.1.247,44.8,1,75.0,ICMP,14.3,2
10.0.50.106,10.0.0.115,466.0,1,1045.1,TCP,30.6,4
10.0.1.232,192.168.2.25,121.6,1,145.8,UDP,7.5,5
10.2.0.31,192.168.1.63,523.3,2,1276.9,TCP,51.6,4
10.2.0.233,10.0.1.166,27.5,1,1112.8,UDP,37.0,6
192.168.10.170,10.0.0.14,473.1,1,795.6,UDP,32.7,4
10.0.2.183,10.0.1.99,130.2,1,567.5,TCP,10.1,3
192.168.10.137,10.0.0.7,466.3,2,1165.9,UDP,65.5,2
10.0.10.249,192.168.2.70,435.5,1,1092.2,TCP,84.5,4
10.2.0.217,192.168.1.166,60.8,1,1125.1,TCP,18.6,3
10.0.10.194,192.168.2.144,47.0,5,1447.8,TCP,1.2,3
192.168.50.86,10.0.1.175,46.4,1,29.9,ICMP,24.6,2
10.0.1.236,10.0.0.60,241.3,7,1500.0,TCP,10.3,8
192.168.10.157,192.168.2.217,20.4,7,761.3,TCP,2.6,3
10.2.0.42,172.16.1.58,11.6,1,36.0,ICMP,13.1,1
192.168.50.172,192.168.1.114,499.0,1,830.1,TCP,78.8,2
10.0.1.230,10.0.1.230,44.0,1,81.4,ICMP,5.7,1
192.168.1.87,192.168.1.140,71.1,3,428.6,ICMP,11.9,9
10.0.2.241,10.0.0.25,279.8,8,1203.3,TCP,1.5,10
10.0.1.194,192.168.1.169,491.9,2,1138.6,TCP,78.0,3
10.0.1.65,10.0.0.249,467.9,1,920.9,TCP,58.9,3
192.168.50.71,172.16.1.242,447.4,1,1291.1,UDP,111.2,3
192.168.50.131,192.168.1.204,305.7,3,1297.1,TCP,45.5,1
192.168.2.121,192.168.2.153,1523.1,1,671.4,UDP,7.1,1
192.168.50.82,10.0.0.89,44.9,1,297.9,TCP,9.3,4
10.2.0.24,10.0.1.137,71.3,2,179.4,TCP,3.0,2
192.168.50.160,10.0.0.98,150.0,2,1121.0,UDP,124.1,3
10.0.1.51,10.0.0.214,103.1,7,1473.6,TCP,1.5,11
10.0.2.74,192.168.2.100,62.8,8,1450.6,TCP,8.8,4
192.168.10.251,192.168.2.3,185.9,1,686.3,TCP,217.4,1
10.0.2.59,10.0.1.16,54.2,4,1113.1,ICMP,7.4,5
192.168.1.116,192.168.2.188,61.2,1,157.0,UDP,5.7,5
10.0.10.60,192.168.1.37,166.6,2,328.6,UDP,7.5,1
10.2.0.60,192.168.1.234,50.8,9,787.9,TCP,48.1,14
192.168.2.229,192.168.2.235,1241.3,3,1500.0,TCP,18.1,4
10.0.2.215,172.16.1.166,26.4,1,161.5,UDP,4.0,1
10.0.1.42,172.16.1.96,60.8,2,170.8,UDP,10.9,3
10.0.10.125,192.168.2.180,476.0,2,1090.5,UDP,89.5,2
10.0.1.100,192.168.1.113,107.0,2,1219.3,UDP,11.5,1
192.168.2.242,10.0.1.239,98.6,3,1071.9,TCP,4.2,7
192.168.1.167,172.16.1.247,156.2,5,976.6,ICMP,12.5,11
10.0.1.165,10.0.1.248,47.9,5,251.9,TCP,25.8,9
10.0.100.90,172.16.1.113,5.9,1,160.7,ICMP,7.2,1
192.168.1.252,10.0.0.83,80.5,3,759.1,TCP,60.8,5
192.168.100.51,10.0.0.201,2.1,1,102.4,TCP,5.7,1
10.2.0.232,192.168.2.184,83.3,2,262.9,UDP,11.6,7
192.168.10.21,192.168.2.202,1455.0,3,966.3,TCP,4.0,1
10.2.0.156,192.168.1.204,137.9,4,790.6,ICMP,25.7,10
192.168.1.225,172.16.1.198,808.8,3,620.5,TCP,26.0,2
10.0.1.210,10.0.0.60,69.8,2,117.1,TCP,8.5,2
10.0.2.197,192.168.2.208,484.4,3,927.5,TCP,14.6,4
10.0.1.234,10.0.0.64,520.6,2,700.6,UDP,107.0,2
10.0.2.188,192.168.1.203,1696.9,1,747.4,TCP,10.2,3
10.0.2.253,172.16.1.133,276.0,8,1083.3,TCP,16.6,1
192.168.10.63,10.0.0.98,26.9,9,279.6,UDP,28.5,8
10.0.1.84,192.168.2.126,57.8,1,889.2,TCP,15.6,4
192.168.2.22,10.0.1.116,545.9,2,1127.5,UDP,7.9,3
10.0.1.149,192.168.2.203,124.6,3,1049.8,TCP,4.6,14
10.2.0.226,192.168.2.235,48.1,9,1277.0,TCP,10.8,12
10.0.2.75,192.168.2.243,327.4,3,1080.4,UDP,26.1,3
10.0.2.133,10.0.1.215,507.1,1,1500.0,TCP,44.1,1
10.0.10.223,192.168.2.116,689.6,1,952.5,UDP,2.0,1
10.0.2.233,192.168.2.84,522.8,2,1009.2,TCP,44.3,3
10.1.0.147,192.168.1.222,43.4,3,760.6,UDP,4.3,9
192.168.50.182,192.168.2.1,355.1,2,1233.8,UDP,53.4,1
192.168.50.174,10.0.0.14,173.4,1,235.7,UDP,2.0,1
10.0.1.148,192.168.1.174,65.2,7,998.5,TCP,26.7,4
10.0.10.154,10.0.0.176,415.4,2,988.3,TCP,59.1,1
10.0.1.170,10.0.0.99,347.4,4,519.7,TCP,179.3,1
10.0.51.214,10.0.0.167,398.3,1,449.2,TCP,2.8,5
10.0.2.130,10.0.0.58,112.8,2,303.4,TCP,6.4,3
10.0.10.58,10.0.1.36,518.1,2,817.5,TCP,42.7,4
192.168.10.96,172.16.1.134,534.2,2,1167.4,TCP,50.4,2
10.0.1.75,10.0.0.75,98.6,5,107.8,TCP,10.1,13
10.0.100.74,10.0.0.21,23.4,1,176.9,TCP,1.6,1
10.1.0.127,10.0.0.63,189.0,1,981.8,UDP,0.8,9
10.0.2.144,172.16.1.175,152.9,23,971.7,UDP,34.0,15
192.168.1.11,192.168.1.163,586.1,3,1136.7,UDP,48.7,2
10.2.0.135,10.0.0.184,154.4,2,864.1,TCP,13.4,13
192.168.50.86,192.168.2.173,56.3,1,1084.1,TCP,16.2,8
10.1.0.123,10.0.1.130,17.2,9,1285.6,TCP,27.4,13
10.0.10.125,192.168.2.89,242.8,7,466.2,UDP,7.0,4
10.1.0.62,10.0.0.29,363.6,1,383.7,TCP,258.1,2
192.168.2.154,192.168.2.116,36.5,1,65.4,ICMP,32.0,1
192.168.1.57,192.168.1.46,21.9,9,441.7,TCP,1.7,14
10.0.2.103,192.168.2.212,85.9,3,324.4,TCP,30.4,10
192.168.50.82,172.16.1.51,44.7,3,943.9,TCP,18.2,7
192.168.1.79,192.168.1.178,282.4,5,511.8,UDP,14.1,14
10.0.10.85,10.0.0.88,200.3,4,350.6,TCP,7.9,5
10.2.0.164,10.0.0.196,28.4,5,1014.8,TCP,32.1,10
192.168.2.59,192.168.1.72,16.2,1,92.2,ICMP,22.9,2
10.0.50.198,10.0.0.156,496.1,2,685.2,TCP,2.6,6
192.168.10.212,192.168.1.245,74.0,3,100.0,ICMP,10.4,9
10.0.100.122,10.0.0.2,6.5,1,123.4,TCP,1.6,1
192.168.2.205,192.168.1.253,128.7,2,251.8,UDP,7.3,7
10.1.0.25,10.0.1.246,79.3,6,777.8,TCP,5.7,10
10.0.10.173,10.0.1.208,86.4,7,1235.3,TCP,18.2,6
10.0.51.207,192.168.1.15,272.7,3,328.0,TCP,8.7,5
192.168.10.17,192.168.2.186,168.4,8,883.8,UDP,0.5,2
10.0.10.111,192.168.1.148,250.4,24,176.1,TCP,33.0,4
192.168.50.207,172.16.1.226,92.1,6,961.3,TCP,9.1,10
10.0.100.187,10.0.0.16,24.0,1,146.1,UDP,3.4,1
192.168.10.240,10.0.1.41,71.8,9,656.2,TCP,46.4,3
10.0.1.91,192.168.2.75,57.7,8,782.9,TCP,36.1,9
10.0.1.206,192.168.2.240,565.5,1,1374.0,TCP,47.0,1
192.168.50.133,192.168.1.40,19.6,2,262.1,UDP,2.6,5
192.168.2.101,192.168.1.212,489.0,1,1057.9,UDP,63.0,3
10.0.2.54,10.0.1.139,5.8,2,230.5,UDP,9.1,6
192.168.50.194,10.0.0.123,94.7,2,168.4,TCP,8.8,7
192.168.10.104,172.16.1.148,77.6,2,364.3,UDP,2.8,7
10.0.51.117,10.0.0.119,330.3,2,366.9,TCP,1.7,6
10.0.1.18,172.16.1.143,41.4,1,398.1,TCP,4.4,10
10.0.2.109,192.168.1.137,664.9,1,826.6,TCP,19.2,1
10.2.0.205,192.168.1.43,259.5,2,1387.7,TCP,191.2,2
10.0.50.225,10.0.0.197,219.9,4,284.4,TCP,4.2,7
10.0.50.69,10.0.0.37,376.2,3,514.8,TCP,5.8,7
10.0.50.192,10.0.0.253,307.1,3,410.8,TCP,1.7,8
192.168.1.94,172.16.1.212,55.2,1,42.5,ICMP,26.4,2
10.0.2.23,172.16.1.200,53.9,1,78.7,ICMP,36.2,1
192.168.50.32,10.0.0.120,234.1,8,1442.0,UDP,27.6,5
10.2.0.92,172.16.1.56,198.8,2,324.1,UDP,14.6,1
192.168.50.139,172.16.1.27,31.3,1,45.7,ICMP,39.2,1
192.168.50.184,172.16.1.172,472.6,3,893.8,TCP,268.3,3
192.168.10.99,10.0.1.157,499.6,2,1358.5,UDP,99.8,1
10.0.50.214,10.0.0.135,318.6,2,200.1,TCP,12.9,3
10.0.2.161,172.16.1.49,17.5,1,139.1,UDP,4.2,7
192.168.2.238,172.16.1.22,325.4,8,1287.2,ICMP,0.5,11
10.2.0.13,10.0.1.61,448.5,3,1376.3,TCP,25.3,3
192.168.1.154,10.0.1.22,649.9,1,1500.0,UDP,57.7,1
192.168.50.66,172.16.1.176,309.6,3,1058.8,UDP,74.6,4
10.1.0.52,172.16.1.5,489.2,3,1500.0,TCP,46.7,2
192.168.1.160,10.0.1.17,93.3,5,640.6,UDP,8.0,1
10.0.10.60,192.168.1.173,257.4,14,680.0,UDP,53.8,10
192.168.10.247,10.0.1.159,496.8,2,1438.5,UDP,61.9,4
10.0.1.153,172.16.1.108,175.1,7,618.6,UDP,10.3,5
192.168.2.22,192.168.1.106,405.4,2,1331.8,UDP,46.6,1
192.168.10.196,192.168.1.169,56.7,3,822.4,TCP,4.1,2
10.0.2.149,10.0.0.195,28.1,8,519.9,UDP,12.5,9
10.1.0.74,192.168.1.100,615.9,1,687.0,TCP,66.8,4
10.2.0.175,10.0.1.53,189.1,1,197.8,UDP,1.1,4
10.0.10.100,172.16.1.216,20.0,8,734.0,TCP,13.9,9
10.0.10.158,10.0.0.239,322.2,1,1016.8,TCP,105.1,4
192.168.2.168,172.16.1.131,166.9,1,1416.0,TCP,53.5,1
192.168.10.93,172.16.1.195,60.8,2,646.9,TCP,6.6,2
10.2.0.104,10.0.0.142,328.7,9,523.6,TCP,15.5,1
192.168.50.139,172.16.1.124,16.1,1,53.9,ICMP,5.2,1
10.0.2.206,172.16.1.32,492.9,2,1228.0,UDP,33.5,2
10.1.0.128,172.16.1.214,77.5,4,578.2,TCP,5.7,8
10.0.1.43,10.0.1.228,805.0,2,603.7,TCP,17.6,6
192.168.50.61,172.16.1.49,215.8,2,759.6,TCP,26.0,3
10.1.0.17,10.0.1.210,88.2,2,415.0,TCP,30.6,8
10.0.2.107,10.0.1.53,68.0,8,1195.5,UDP,5.7,13
192.168.10.97,172.16.1.181,90.1,8,1500.0,TCP,6.7,4
10.2.0.130,10.0.0.89,53.2,2,1320.5,TCP,10.2,6
10.1.0.21,172.16.1.183,494.8,2,1500.0,UDP,55.1,1
192.168.10.63,192.168.1.31,28.8,2,1010.2,TCP,8.0,7
10.2.0.177,192.168.1.96,28.4,9,756.4,TCP,15.7,9
10.0.1.137,172.16.1.177,311.4,1,893.4,UDP,92.1,1
192.168.1.88,10.0.0.211,104.0,3,1500.0,UDP,38.1,6
10.0.1.112,10.0.0.29,44.5,5,1160.2,TCP,2.4,13
10.2.0.253,10.0.1.220,27.8,1,76.2,ICMP,31.8,1
192.168.10.105,10.0.0.88,71.2,2,773.3,TCP,11.7,12
192.168.1.121,192.168.1.66,154.5,2,333.4,UDP,11.0,1
10.2.0.164,192.168.1.10,64.0,3,513.1,UDP,21.4,5
192.168.10.153,10.0.1.80,1721.4,1,989.5,TCP,17.0,7
10.1.0.8,192.168.1.199,129.4,4,344.7,TCP,4.8,4
10.0.50.29,192.168.1.48,413.4,5,541.6,TCP,5.2,8
192.168.10.103,192.168.2.8,543.2,1,941.5,TCP,113.8,1
192.168.2.124,192.168.1.237,130.4,9,921.9,TCP,5.6,6
192.168.100.25,192.168.2.210,5.9,1,130.2,UDP,7.4,1
192.168.50.184,192.168.2.167,239.6,6,696.5,TCP,0.8,6
192.168.50.3,192.168.1.58,448.1,1,366.6,TCP,233.6,3
10.0.1.6,10.0.0.229,191.9,2,259.4,UDP,1.4,7
10.2.0.203,192.168.1.248,192.0,1,1260.3,UDP,54.3,4
192.168.1.55,10.0.0.180,300.9,9,384.3,TCP,12.5,2
10.0.10.169,10.0.0.224,3.8,1,66.3,ICMP,37.4,2
10.0.2.221,10.0.1.216,70.7,6,664.4,TCP,8.8,10
192.168.2.59,192.168.1.226,53.8,9,1254.0,UDP,41.7,2
192.168.2.30,192.168.2.43,401.8,1,673.4,UDP,43.3,2
10.0.2.45,192.168.2.9,371.8,6,397.1,UDP,12.4,9
192.168.2.62,192.168.2.53,106.0,8,619.9,TCP,46.9,11
10.2.0.154,192.168.2.29,405.4,3,1086.7,TCP,59.8,1
10.2.0.107,10.0.0.51,19.8,1,269.4,UDP,10.4,6
10.0.100.102,10.0.0.43,16.8,1,193.1,UDP,9.5,1
192.168.1.213,10.0.1.217,19.6,1,36.7,ICMP,11.6,2
10.0.1.111,192.168.1.223,140.6,1,1010.9,UDP,23.0,4
